D:\MySQL\MySQL Server 5.0\bin\mysqld-nt, Version: 5.0.45-community-nt-log (MySQL Community Edition (GPL)). started with:
TCP Port: 3306, Named Pipe: (null)
Time                 Id Command    Argument
090720 14:38:00	      1 Connect     admin@localhost on jamwiki
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'anarchism' order by jam_topic.delete_date
		      2 Query       insert into jam_category ( child_topic_id, category_name, sort_key ) values ( 6, 'Category:Anarchism', ' ' )
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'anarchism' order by jam_topic.delete_date
		      2 Query       insert into jam_category ( child_topic_id, category_name, sort_key ) values ( 6, 'Category:Political ideologies', null )
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'anarchism' order by jam_topic.delete_date
		      2 Query       insert into jam_category ( child_topic_id, category_name, sort_key ) values ( 6, 'Category:Social philosophy', null )
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'anarchism' order by jam_topic.delete_date
		      2 Query       insert into jam_category ( child_topic_id, category_name, sort_key ) values ( 6, 'Category:Political culture', null )
		      3 Query       commit
		      3 Query       SET autocommit=1
